Nro,Holiday,TIME,MISIONES,TOTAL
21713,True,23/6/2022 17:00,309.529,20782.155
21714,True,23/6/2022 18:00,330.464,21108.902
21715,True,23/6/2022 19:00,356.371,22609.521
21716,True,23/6/2022 20:00,350.455,23590.598
21717,True,23/6/2022 21:00,345.007,24016.618
21718,True,23/6/2022 22:00,325.645,23885.64
21719,True,23/6/2022 23:00,296.286,22970.819
21720,True,24/6/2022 00:00,257.816,21361.956
21721,True,24/6/2022 01:00,221.502,19223.272
21722,True,24/6/2022 02:00,198.039,17541.226
21723,True,24/6/2022 03:00,186.314,16530.126
21724,True,24/6/2022 04:00,180.023,16062.066
21725,True,24/6/2022 05:00,180.348,15892.242
21726,True,24/6/2022 06:00,194.99,16100.611
21727,True,24/6/2022 07:00,239.392,17406.52
21728,True,24/6/2022 08:00,276.736,19136.15
21729,True,24/6/2022 09:00,287.424,19810.517
21730,True,24/6/2022 10:00,302.202,20648.216
21731,True,24/6/2022 11:00,314.917,21163.581
21732,True,24/6/2022 12:00,312.165,21165.127
21733,True,24/6/2022 13:00,287.447,20788.453
21734,True,24/6/2022 14:00,285.875,20384.275
21735,True,24/6/2022 15:00,292.683,20263.759
21736,True,24/6/2022 16:00,299.858,20049.575
21737,True,24/6/2022 17:00,306.323,19939.204
21738,True,24/6/2022 18:00,316.526,20186.826
21739,True,24/6/2022 19:00,351.635,21761.433
21740,True,24/6/2022 20:00,343.22,22731.904
21741,True,24/6/2022 21:00,334.161,23026.724
21742,True,24/6/2022 22:00,315.995,22873.405
21743,True,24/6/2022 23:00,286.867,22143.89
21744,True,25/6/2022 00:00,266.483,21016.933
21745,False,25/6/2022 01:00,248.869,19401.422
21746,False,25/6/2022 02:00,225.997,17827.682
21747,False,25/6/2022 03:00,211.141,16756.238
21748,False,25/6/2022 04:00,203.517,16132.822
21749,False,25/6/2022 05:00,200.598,15835.386
21750,False,25/6/2022 06:00,203.018,15812.058
21751,False,25/6/2022 07:00,218.015,16110.42
21752,False,25/6/2022 08:00,238.153,16812.078
21753,False,25/6/2022 09:00,252.592,17482.962
21754,False,25/6/2022 10:00,274.937,18622.408
21755,False,25/6/2022 11:00,288.389,19346.954
21756,False,25/6/2022 12:00,300.266,19388.477
21757,False,25/6/2022 13:00,300.534,19055.667
21758,False,25/6/2022 14:00,287.945,18549.256
21759,False,25/6/2022 15:00,280.736,18159.172
21760,False,25/6/2022 16:00,279.491,17900.003
21761,False,25/6/2022 17:00,290.303,18063.951
21762,False,25/6/2022 18:00,315.636,18782.243
21763,False,25/6/2022 19:00,357.142,20610.834
21764,False,25/6/2022 20:00,354.219,21622.97
21765,False,25/6/2022 21:00,346.68,21909.025
21766,False,25/6/2022 22:00,330.376,21635.348
21767,False,25/6/2022 23:00,304.534,20880.597
21768,False,26/6/2022 00:00,300.483,19842.496
21769,False,26/6/2022 01:00,284.467,18498.502
21770,False,26/6/2022 02:00,262.689,17107.02
21771,False,26/6/2022 03:00,244.862,16058.826
21772,False,26/6/2022 04:00,231.619,15377.061
21773,False,26/6/2022 05:00,225.935,14943.762
21774,False,26/6/2022 06:00,225.304,14739.252
21775,False,26/6/2022 07:00,230.619,14801.331
21776,False,26/6/2022 08:00,232.025,15071.476
21777,False,26/6/2022 09:00,240.276,15170.352
21778,False,26/6/2022 10:00,268.326,15971.581
21779,False,26/6/2022 11:00,285.713,17030.363
21780,False,26/6/2022 12:00,295.449,17723.535
21781,False,26/6/2022 13:00,289.957,17873.427
21782,False,26/6/2022 14:00,272.495,17748.394
21783,False,26/6/2022 15:00,259.358,17632.989
21784,False,26/6/2022 16:00,261.11,17738.142
21785,False,26/6/2022 17:00,272.08,17879.096
21786,False,26/6/2022 18:00,305.912,18549.758
21787,False,26/6/2022 19:00,323.964,20243.608
21788,False,26/6/2022 20:00,326.118,21347.345
21789,False,26/6/2022 21:00,320.964,21804.604
21790,False,26/6/2022 22:00,306.589,21863.496
21791,False,26/6/2022 23:00,305.651,21261.338
21792,False,27/6/2022 00:00,289.593,19850.162
21793,True,27/6/2022 01:00,258.339,17965.413
21794,True,27/6/2022 02:00,237.313,16435.585
21795,True,27/6/2022 03:00,225.957,15579.744
21796,True,27/6/2022 04:00,221.534,15126.402
21797,True,27/6/2022 05:00,225.478,15061.331
21798,True,27/6/2022 06:00,240.733,15414.051
21799,True,27/6/2022 07:00,288.854,16828.873
21800,True,27/6/2022 08:00,280.15,18529.292
21801,True,27/6/2022 09:00,285.018,19452.341
21802,True,27/6/2022 10:00,298.951,20332.68
21803,True,27/6/2022 11:00,308.695,20955.8
21804,True,27/6/2022 12:00,312.472,21116.093
21805,True,27/6/2022 13:00,286.724,20901.597
21806,True,27/6/2022 14:00,281.571,20517.901
21807,True,27/6/2022 15:00,283.709,20410.937
21808,True,27/6/2022 16:00,285.383,20211.118
21809,True,27/6/2022 17:00,299.186,20161.356
21810,True,27/6/2022 18:00,310.879,20419.725
21811,True,27/6/2022 19:00,355.783,21788.937
21812,True,27/6/2022 20:00,348.516,22692.978
21813,True,27/6/2022 21:00,339.527,23271.632
21814,True,27/6/2022 22:00,324.348,23100.851
21815,True,27/6/2022 23:00,292.359,22181.37
21816,True,28/6/2022 00:00,293.038,20665.091
21817,True,28/6/2022 01:00,257.516,18599.899
21818,True,28/6/2022 02:00,240.324,16843.655
21819,True,28/6/2022 03:00,231.811,15901.512
21820,True,28/6/2022 04:00,227.646,15482.509
21821,True,28/6/2022 05:00,229.539,15387.551
21822,True,28/6/2022 06:00,244.65,15645.409
21823,True,28/6/2022 07:00,292.033,16964.872
21824,True,28/6/2022 08:00,276.376,18611.234
21825,True,28/6/2022 09:00,285.251,19224.788
21826,True,28/6/2022 10:00,290.329,19928.597
21827,True,28/6/2022 11:00,300.375,20348.102
21828,True,28/6/2022 12:00,303.072,20441.412
21829,True,28/6/2022 13:00,276.782,19964.84
21830,True,28/6/2022 14:00,279.242,19498.016
21831,True,28/6/2022 15:00,293.627,19175.68
21832,True,28/6/2022 16:00,300.592,18798.641
21833,True,28/6/2022 17:00,310.532,18419.1
21834,True,28/6/2022 18:00,330.868,18405.494
21835,True,28/6/2022 19:00,360.403,20124.217
21836,True,28/6/2022 20:00,353.993,21646.154
21837,True,28/6/2022 21:00,354.223,22423.633
21838,True,28/6/2022 22:00,339.201,22580.539
21839,True,28/6/2022 23:00,313.771,21872.701
21840,True,29/6/2022 00:00,277.066,20571.055
21841,True,29/6/2022 01:00,260.782,18581.169
21842,True,29/6/2022 02:00,258.248,16949.228
21843,True,29/6/2022 03:00,244.164,16004.748
21844,True,29/6/2022 04:00,233.784,15563.034
21845,True,29/6/2022 05:00,237.855,15477.14
21846,True,29/6/2022 06:00,255.603,15784.786
21847,True,29/6/2022 07:00,286.014,17178.865
21848,True,29/6/2022 08:00,305.137,18841.657
21849,True,29/6/2022 09:00,319.098,19357.41
21850,True,29/6/2022 10:00,328.445,19944.077
21851,True,29/6/2022 11:00,333.563,19971.554
21852,True,29/6/2022 12:00,323.611,19630.313
21853,True,29/6/2022 13:00,289.617,18793.984
21854,True,29/6/2022 14:00,283.057,18183.156
21855,True,29/6/2022 15:00,292.437,17644.066
21856,True,29/6/2022 16:00,292.984,17333.559
21857,True,29/6/2022 17:00,302.197,17198.203
21858,True,29/6/2022 18:00,324.305,17424.071
21859,True,29/6/2022 19:00,382.729,19123.344
21860,True,29/6/2022 20:00,395.091,20553.205
21861,True,29/6/2022 21:00,407.878,21218.95
21862,True,29/6/2022 22:00,398.05,21273.122
21863,True,29/6/2022 23:00,365.778,20698.467
21864,True,30/6/2022 00:00,343.689,19516.543
21865,True,30/6/2022 01:00,319.626,17698.419
21866,True,30/6/2022 02:00,286.459,16124.772
21867,True,30/6/2022 03:00,277.302,15213.219
21868,True,30/6/2022 04:00,272.116,14881.068
21869,True,30/6/2022 05:00,271.714,14824.082
21870,True,30/6/2022 06:00,277.45,15131.993
21871,True,30/6/2022 07:00,304.506,16453.648
21872,True,30/6/2022 08:00,342.409,18062.603
21873,True,30/6/2022 09:00,353.413,18537.657
21874,True,30/6/2022 10:00,359.071,19113.775
21875,True,30/6/2022 11:00,354.229,19130.734
21876,True,30/6/2022 12:00,338.174,18786.603
21877,True,30/6/2022 13:00,300.393,18100.79
21878,True,30/6/2022 14:00,295.522,17496.637
21879,True,30/6/2022 15:00,302.08,17102.351
21880,True,30/6/2022 16:00,304.608,16781.813
21881,True,30/6/2022 17:00,309.662,16675.567
21882,True,30/6/2022 18:00,329.879,16963.286
21883,True,30/6/2022 19:00,377.328,18825.397
21884,True,30/6/2022 20:00,389.29,20419.809
21885,True,30/6/2022 21:00,393.364,21252.35
21886,True,30/6/2022 22:00,382.861,21389.512
21887,True,30/6/2022 23:00,352.259,20800.631
21888,True,1/7/2022 00:00,310.049,19567.358
21889,True,1/7/2022 01:00,289.89,17858.327
21890,True,1/7/2022 02:00,281.832,16374.702
21891,True,1/7/2022 03:00,263.633,15503.71
21892,True,1/7/2022 04:00,256.052,15054.997
21893,True,1/7/2022 05:00,253.687,14952.711
21894,True,1/7/2022 06:00,257.241,15263.852
21895,True,1/7/2022 07:00,282.072,16590.955
21896,True,1/7/2022 08:00,315.186,18228.831
21897,True,1/7/2022 09:00,323.602,18730.424
21898,True,1/7/2022 10:00,325.118,19341.337
21899,True,1/7/2022 11:00,314.452,19507.264
21900,True,1/7/2022 12:00,312.951,19479.657
21901,True,1/7/2022 13:00,275.876,19301.48
21902,True,1/7/2022 14:00,264.286,19089.901
21903,True,1/7/2022 15:00,270.953,18908.796
21904,True,1/7/2022 16:00,270.224,18736.406
21905,True,1/7/2022 17:00,282.856,18664.22
21906,True,1/7/2022 18:00,294.504,18879.594
21907,True,1/7/2022 19:00,337.554,20027.74
21908,True,1/7/2022 20:00,335.859,21028.595
21909,True,1/7/2022 21:00,326.065,21271.112
21910,True,1/7/2022 22:00,304.581,20990.626
21911,True,1/7/2022 23:00,288.708,20143.976
21912,True,2/7/2022 00:00,283.906,19086.743
21913,False,2/7/2022 01:00,253.905,17760.671
21914,False,2/7/2022 02:00,235.669,16432.325
21915,False,2/7/2022 03:00,222.94,15488.097
21916,False,2/7/2022 04:00,216.41,14926.634
21917,False,2/7/2022 05:00,215.62,14698.488
21918,False,2/7/2022 06:00,219.984,14639.393
21919,False,2/7/2022 07:00,239.309,14967.26
21920,False,2/7/2022 08:00,226.139,15598.917
21921,False,2/7/2022 09:00,232.398,16065.584
21922,False,2/7/2022 10:00,245.847,17115.554
21923,False,2/7/2022 11:00,251.854,17540.539
21924,False,2/7/2022 12:00,260.401,17370.661
21925,False,2/7/2022 13:00,258.602,16942.634
21926,False,2/7/2022 14:00,246.051,16329.656
21927,False,2/7/2022 15:00,241.07,15820.216
21928,False,2/7/2022 16:00,241.22,15592.285
21929,False,2/7/2022 17:00,249.876,15608.694
21930,False,2/7/2022 18:00,270.228,16180.568
21931,False,2/7/2022 19:00,321.038,18067.273
21932,False,2/7/2022 20:00,317.574,19587.402
21933,False,2/7/2022 21:00,302.034,20106.08
21934,False,2/7/2022 22:00,281.691,19931.061
21935,False,2/7/2022 23:00,255.225,19332.438
21936,False,3/7/2022 00:00,235.936,18458.753
21937,False,3/7/2022 01:00,246.874,17395.168
21938,False,3/7/2022 02:00,229.62,16212.245
21939,False,3/7/2022 03:00,218.193,15297.892
21940,False,3/7/2022 04:00,212.855,14762.641
21941,False,3/7/2022 05:00,207.985,14361.233
21942,False,3/7/2022 06:00,207.172,14190.914
21943,False,3/7/2022 07:00,210.651,14276.85
21944,False,3/7/2022 08:00,208.816,14535.304
21945,False,3/7/2022 09:00,211.965,14575.566
21946,False,3/7/2022 10:00,235.197,15450.345
21947,False,3/7/2022 11:00,256.836,16199.768
21948,False,3/7/2022 12:00,268.954,16271.294
21949,False,3/7/2022 13:00,265.849,16063.169
21950,False,3/7/2022 14:00,249.11,15596.522
21951,False,3/7/2022 15:00,250.526,15095.728
21952,False,3/7/2022 16:00,258.416,14921.02
21953,False,3/7/2022 17:00,258.608,14984.714
21954,False,3/7/2022 18:00,269.537,15691.183
21955,False,3/7/2022 19:00,327.145,17757.762
21956,False,3/7/2022 20:00,338.969,19523.88
21957,False,3/7/2022 21:00,322.919,20252.694
21958,False,3/7/2022 22:00,308.25,20415.521
21959,False,3/7/2022 23:00,282.176,19880.811
21960,False,4/7/2022 00:00,253.304,18673.952
21961,True,4/7/2022 01:00,226.655,16912.873
21962,True,4/7/2022 02:00,212.561,15620.236
21963,True,4/7/2022 03:00,200.761,14820.125
21964,True,4/7/2022 04:00,196.124,14442.92
21965,True,4/7/2022 05:00,198.103,14361.326
21966,True,4/7/2022 06:00,212.018,14706.795
21967,True,4/7/2022 07:00,256.774,16158.974
21968,True,4/7/2022 08:00,286.269,17816.493
21969,True,4/7/2022 09:00,296.114,18677.98
21970,True,4/7/2022 10:00,311.432,19533.243
21971,True,4/7/2022 11:00,287.622,19890.832
21972,True,4/7/2022 12:00,288.23,20029.556
21973,True,4/7/2022 13:00,268.728,19599.957
21974,True,4/7/2022 14:00,264.936,19108.649
21975,True,4/7/2022 15:00,298.283,18742.763
21976,True,4/7/2022 16:00,312.229,18660.201
21977,True,4/7/2022 17:00,319.204,18501.959
21978,True,4/7/2022 18:00,321.313,18639.99
21979,True,4/7/2022 19:00,356.182,20007.254
21980,True,4/7/2022 20:00,347.165,21188.945
21981,True,4/7/2022 21:00,336.146,21655.124
21982,True,4/7/2022 22:00,315.506,21684.367
21983,True,4/7/2022 23:00,285.932,20884.459
21984,True,5/7/2022 00:00,258.497,19420.979
21985,True,5/7/2022 01:00,264.165,17665.832
21986,True,5/7/2022 02:00,247.424,16119.883
21987,True,5/7/2022 03:00,237.14,15293.246
21988,True,5/7/2022 04:00,231.699,14844.513
21989,True,5/7/2022 05:00,233.698,14744.435
21990,True,5/7/2022 06:00,247.048,15047.498
21991,True,5/7/2022 07:00,255.119,16444.859
21992,True,5/7/2022 08:00,281.123,17961.435
21993,True,5/7/2022 09:00,281.144,18656.945
21994,True,5/7/2022 10:00,289.795,19177.286
21995,True,5/7/2022 11:00,302.562,19367.073
21996,True,5/7/2022 12:00,309.686,19160.184
21997,True,5/7/2022 13:00,286.9,18716.328
21998,True,5/7/2022 14:00,291.21,18133.706
21999,True,5/7/2022 15:00,308.194,17812.864
22000,True,5/7/2022 16:00,315.018,17482.671
22001,True,5/7/2022 17:00,317.984,17349.15
22002,True,5/7/2022 18:00,320.324,17574.509
22003,True,5/7/2022 19:00,351.992,19376.318
22004,True,5/7/2022 20:00,342.902,20935.873
22005,True,5/7/2022 21:00,336.194,21696.389
22006,True,5/7/2022 22:00,316.634,21726.011
22007,True,5/7/2022 23:00,284.751,21004.424
22008,True,6/7/2022 00:00,262.869,19698.63
22009,True,6/7/2022 01:00,271.289,17860.249
22010,True,6/7/2022 02:00,251.828,16279.198
22011,True,6/7/2022 03:00,241.993,15401.139
22012,True,6/7/2022 04:00,236.058,14972.886
22013,True,6/7/2022 05:00,237.777,14881.853
22014,True,6/7/2022 06:00,249.133,15146.287
22015,True,6/7/2022 07:00,252.386,16437.695
22016,True,6/7/2022 08:00,280.548,17988.844
22017,True,6/7/2022 09:00,285.565,18583.864
22018,True,6/7/2022 10:00,292.685,19163.011
22019,True,6/7/2022 11:00,302.364,19540.98
22020,True,6/7/2022 12:00,306.775,19680.775
22021,True,6/7/2022 13:00,278.93,19375.892
22022,True,6/7/2022 14:00,283.906,19047.138
22023,True,6/7/2022 15:00,298.145,18882.218
22024,True,6/7/2022 16:00,305.619,18478.274
22025,True,6/7/2022 17:00,311.951,18386.768
22026,True,6/7/2022 18:00,314.366,18658.938
22027,True,6/7/2022 19:00,350.061,19759.947
22028,True,6/7/2022 20:00,338.241,20795.636
22029,True,6/7/2022 21:00,329.724,21085.325
22030,True,6/7/2022 22:00,312.86,20915.396
22031,True,6/7/2022 23:00,281.559,20107.114
22032,True,7/7/2022 00:00,249.898,18871.113
22033,True,7/7/2022 01:00,257.847,17248.91
22034,True,7/7/2022 02:00,245.394,15748.629
22035,True,7/7/2022 03:00,235.541,14883.556
22036,True,7/7/2022 04:00,227.919,14516.66
22037,True,7/7/2022 05:00,222.697,14456.748
22038,True,7/7/2022 06:00,230.19,14754.531
22039,True,7/7/2022 07:00,272.196,16104.663
22040,True,7/7/2022 08:00,307.013,17866.59
22041,True,7/7/2022 09:00,309.861,18549.5
22042,True,7/7/2022 10:00,316.403,19325.9
22043,True,7/7/2022 11:00,326.19,19674.877
22044,True,7/7/2022 12:00,333.289,19629.907
22045,True,7/7/2022 13:00,309.706,19024.824
22046,True,7/7/2022 14:00,311.822,18458.147
22047,True,7/7/2022 15:00,328.273,18090.049
22048,True,7/7/2022 16:00,313.189,17791.471
22049,True,7/7/2022 17:00,300.142,17605.737
22050,True,7/7/2022 18:00,303.258,17843.032
22051,True,7/7/2022 19:00,339.874,19574.41
22052,True,7/7/2022 20:00,328.74,21191.341
22053,True,7/7/2022 21:00,316.856,21963.417
22054,True,7/7/2022 22:00,301.56,21999.245
22055,True,7/7/2022 23:00,270.573,21324.491
22056,True,8/7/2022 00:00,264.344,20087.704
22057,True,8/7/2022 01:00,245.996,18297.853
22058,True,8/7/2022 02:00,229.365,16766.756
22059,True,8/7/2022 03:00,218.856,15850.579
22060,True,8/7/2022 04:00,214.256,15406.347
22061,True,8/7/2022 05:00,216.912,15352.646
22062,True,8/7/2022 06:00,227.102,15719.161
22063,True,8/7/2022 07:00,271.023,17046.392
22064,True,8/7/2022 08:00,304.725,18675.978
22065,True,8/7/2022 09:00,308.263,19403.99
22066,True,8/7/2022 10:00,310.855,20114.384
22067,True,8/7/2022 11:00,321.952,20284.948
22068,True,8/7/2022 12:00,328.735,20172.857
22069,True,8/7/2022 13:00,314.467,19743.512
22070,True,8/7/2022 14:00,298.474,19312.064
22071,True,8/7/2022 15:00,295.259,19066.447
22072,True,8/7/2022 16:00,315.803,18964.551
22073,True,8/7/2022 17:00,313.528,18863.971
22074,True,8/7/2022 18:00,299.41,18985.659
22075,True,8/7/2022 19:00,335.045,20291.353
22076,True,8/7/2022 20:00,330.201,21332.296
22077,True,8/7/2022 21:00,323.296,21603.513
22078,True,8/7/2022 22:00,335.887,21293.975
22079,True,8/7/2022 23:00,306.588,20439.299
22080,True,9/7/2022 00:00,279.883,19325.259
22081,False,9/7/2022 01:00,255.401,17799.665
22082,False,9/7/2022 02:00,239.187,16467.525
22083,False,9/7/2022 03:00,227.276,15379.933
22084,False,9/7/2022 04:00,219.948,14867.764
22085,False,9/7/2022 05:00,216.005,14496.716
22086,False,9/7/2022 06:00,217.718,14261.934
22087,False,9/7/2022 07:00,226.839,14250.944
22088,False,9/7/2022 08:00,234.416,14682.87
22089,False,9/7/2022 09:00,242.322,14751.312
22090,False,9/7/2022 10:00,257.14,15508.357
22091,False,9/7/2022 11:00,264.423,16001.365
22092,False,9/7/2022 12:00,279.016,16004.49
22093,False,9/7/2022 13:00,283.961,15873.338
22094,False,9/7/2022 14:00,275.538,15636.718
22095,False,9/7/2022 15:00,272.2,15193.845
22096,False,9/7/2022 16:00,274.451,14723.496
22097,False,9/7/2022 17:00,279.817,14498.923
22098,False,9/7/2022 18:00,287.187,14641.994
22099,False,9/7/2022 19:00,322.463,16114.241
22100,False,9/7/2022 20:00,307.706,17245.046
22101,False,9/7/2022 21:00,290.861,17455.91
22102,False,9/7/2022 22:00,286.612,17142.833
22103,False,9/7/2022 23:00,281.847,16485.338
22104,False,10/7/2022 00:00,262.915,15611.545
22105,False,10/7/2022 01:00,242.699,14602.784
22106,False,10/7/2022 02:00,226.862,13604.931
22107,False,10/7/2022 03:00,215.616,12843.479
22108,False,10/7/2022 04:00,209.393,12316.078
22109,False,10/7/2022 05:00,206.263,12042.438
22110,False,10/7/2022 06:00,206.096,11939.835
22111,False,10/7/2022 07:00,207.671,12042.57
22112,False,10/7/2022 08:00,204.988,12192.062
22113,False,10/7/2022 09:00,207.408,11986.381
22114,False,10/7/2022 10:00,227.091,12450.446
22115,False,10/7/2022 11:00,242.248,13067.842
22116,False,10/7/2022 12:00,257.23,13522.353
22117,False,10/7/2022 13:00,258.422,13741.735
22118,False,10/7/2022 14:00,247.205,13732.834
22119,False,10/7/2022 15:00,241.356,13514.737
22120,False,10/7/2022 16:00,245.847,13419.994
22121,False,10/7/2022 17:00,251.242,13446.987
22122,False,10/7/2022 18:00,266.456,13875.081
22123,False,10/7/2022 19:00,321.013,15454.077
22124,False,10/7/2022 20:00,324.58,16668.819
22125,False,10/7/2022 21:00,312.866,17168.727
22126,False,10/7/2022 22:00,296.877,17257.014
22127,False,10/7/2022 23:00,280.544,16868.065
22128,False,11/7/2022 00:00,257.828,15992.733
22129,True,11/7/2022 01:00,238.219,14848.9
22130,True,11/7/2022 02:00,224.262,13843.311
22131,True,11/7/2022 03:00,216.176,13222.159
22132,True,11/7/2022 04:00,211.953,12886.283
22133,True,11/7/2022 05:00,214.796,12946.656
22134,True,11/7/2022 06:00,222.015,13338.352
22135,True,11/7/2022 07:00,252.587,14656.611
22136,True,11/7/2022 08:00,285.41,16230
22137,True,11/7/2022 09:00,299.196,17092.624
22138,True,11/7/2022 10:00,316.213,18027.054
22139,True,11/7/2022 11:00,323.857,18889.764
22140,True,11/7/2022 12:00,319.116,19283.73
22141,True,11/7/2022 13:00,302.979,19258.045
22142,True,11/7/2022 14:00,308.807,19104.478
22143,True,11/7/2022 15:00,330.936,18934.783
22144,True,11/7/2022 16:00,336,18624.947
22145,True,11/7/2022 17:00,345.055,18491.282
22146,True,11/7/2022 18:00,364.023,18551.033
22147,True,11/7/2022 19:00,356.033,19819.889
22148,True,11/7/2022 20:00,309.001,21030.13
22149,True,11/7/2022 21:00,295.521,21613.82
22150,True,11/7/2022 22:00,262.596,21578.717
22151,True,11/7/2022 23:00,236.864,20763.282
22152,True,12/7/2022 00:00,232.176,19551.142
22153,True,12/7/2022 01:00,210.092,17862.314
22154,True,12/7/2022 02:00,201.557,16447.839
22155,True,12/7/2022 03:00,193.618,15553.372
22156,True,12/7/2022 04:00,190.876,15042.244
22157,True,12/7/2022 05:00,193.938,14988.156
22158,True,12/7/2022 06:00,204.91,15323.761
22159,True,12/7/2022 07:00,239.315,16565.502
22160,True,12/7/2022 08:00,279.805,18312.179
22161,True,12/7/2022 09:00,300.177,19113.273
22162,True,12/7/2022 10:00,317.35,20033.738
22163,True,12/7/2022 11:00,329.248,20342.739
22164,True,12/7/2022 12:00,320.229,20157.926
22165,True,12/7/2022 13:00,300.204,19567.809
22166,True,12/7/2022 14:00,302.513,18994.537
22167,True,12/7/2022 15:00,313.946,18709.149
22168,True,12/7/2022 16:00,316.702,18391.611
22169,True,12/7/2022 17:00,324.091,18295.945
22170,True,12/7/2022 18:00,331.658,18462.277
22171,True,12/7/2022 19:00,372.604,20174.561
22172,True,12/7/2022 20:00,379.599,21913.723
22173,True,12/7/2022 21:00,377.714,22749.184
22174,True,12/7/2022 22:00,363.379,22742.19
22175,True,12/7/2022 23:00,333.461,21939.412
22176,True,13/7/2022 00:00,298.627,20504.476
22177,True,13/7/2022 01:00,266.826,18590.026
22178,True,13/7/2022 02:00,246.316,17053.461
22179,True,13/7/2022 03:00,233.979,16109.413
22180,True,13/7/2022 04:00,228.474,15552.433
22181,True,13/7/2022 05:00,229.532,15427.002
22182,True,13/7/2022 06:00,241.025,15767.255
22183,True,13/7/2022 07:00,282.385,17038.914
22184,True,13/7/2022 08:00,324.93,18523.046
22185,True,13/7/2022 09:00,348.744,19275.9
22186,True,13/7/2022 10:00,361.754,20049.295
22187,True,13/7/2022 11:00,353.569,20147.303
22188,True,13/7/2022 12:00,335.647,19815.262
22189,True,13/7/2022 13:00,298.997,19154.187
22190,True,13/7/2022 14:00,302.292,18540.801
22191,True,13/7/2022 15:00,312.414,18074.286
22192,True,13/7/2022 16:00,312.003,17731.57
22193,True,13/7/2022 17:00,318.786,17613.345
22194,True,13/7/2022 18:00,329.879,17838.011
22195,True,13/7/2022 19:00,375.285,19427.362
22196,True,13/7/2022 20:00,377.468,21070.762
22197,True,13/7/2022 21:00,376.179,21716.695
22198,True,13/7/2022 22:00,351.074,21790.76
22199,True,13/7/2022 23:00,314.458,21139.98
22200,True,14/7/2022 00:00,281.527,19797.164
22201,True,14/7/2022 01:00,251.31,18062.766
22202,True,14/7/2022 02:00,231.206,16533.159
22203,True,14/7/2022 03:00,220.349,15573.554
22204,True,14/7/2022 04:00,215.83,15193.744
22205,True,14/7/2022 05:00,216.551,15074.241
22206,True,14/7/2022 06:00,222.411,15261.85
22207,True,14/7/2022 07:00,257.054,16347.893
22208,True,14/7/2022 08:00,298.336,17820.704
22209,True,14/7/2022 09:00,310.086,18324.979
22210,True,14/7/2022 10:00,321.851,18864.817
22211,True,14/7/2022 11:00,334.052,19178.563
22212,True,14/7/2022 12:00,329.807,18968.845
22213,True,14/7/2022 13:00,305.308,18543.976
22214,True,14/7/2022 14:00,304.596,18414.156
22215,True,14/7/2022 15:00,302.386,18201.281
22216,True,14/7/2022 16:00,282.747,18066.257
22217,True,14/7/2022 17:00,293.193,17944.079
22218,True,14/7/2022 18:00,303.193,17987.93
22219,True,14/7/2022 19:00,336.762,19225.184
22220,True,14/7/2022 20:00,331.132,20468
22221,True,14/7/2022 21:00,346.704,20990.901
22222,True,14/7/2022 22:00,335.999,20893.256
22223,True,14/7/2022 23:00,304.277,20121.222
22224,True,15/7/2022 00:00,273.572,18962.072
22225,True,15/7/2022 01:00,246.295,17368.38
22226,True,15/7/2022 02:00,228.397,15955.829
22227,True,15/7/2022 03:00,217.038,15120.604
22228,True,15/7/2022 04:00,213.382,14717.369
22229,True,15/7/2022 05:00,211.861,14601.845
22230,True,15/7/2022 06:00,218.193,14867.533
22231,True,15/7/2022 07:00,249.31,15919.58
22232,True,15/7/2022 08:00,287.147,17306.399
22233,True,15/7/2022 09:00,300.302,18035.414
22234,True,15/7/2022 10:00,320.029,18842.104
22235,True,15/7/2022 11:00,328.834,19334.57
22236,True,15/7/2022 12:00,329.354,19604.843
22237,True,15/7/2022 13:00,309.614,19611.305
22238,True,15/7/2022 14:00,313.485,19530.444
22239,True,15/7/2022 15:00,323.448,19489.644
22240,True,15/7/2022 16:00,329.023,19356.555
22241,True,15/7/2022 17:00,336.08,19245.676
22242,True,15/7/2022 18:00,342.936,19435.667
22243,True,15/7/2022 19:00,378.071,20646.099
22244,True,15/7/2022 20:00,373.028,21539.709
22245,True,15/7/2022 21:00,355.833,21772.238
22246,True,15/7/2022 22:00,334.248,21502.008
22247,True,15/7/2022 23:00,303.294,20698.684
22248,True,16/7/2022 00:00,276.312,19596.058
22249,False,16/7/2022 01:00,249.986,18101.189
22250,False,16/7/2022 02:00,229.13,16691.96
22251,False,16/7/2022 03:00,206.739,15686.783
22252,False,16/7/2022 04:00,197.301,15188.552
22253,False,16/7/2022 05:00,189.901,14896.115
22254,False,16/7/2022 06:00,199.693,14640.868
22255,False,16/7/2022 07:00,211.538,14968.491
22256,False,16/7/2022 08:00,227.142,15766.724
22257,False,16/7/2022 09:00,240.182,16194.149
22258,False,16/7/2022 10:00,255.618,17307.507
22259,False,16/7/2022 11:00,262.711,18219.463
22260,False,16/7/2022 12:00,277.413,18594.608
22261,False,16/7/2022 13:00,278.665,18674.469
22262,False,16/7/2022 14:00,267.807,18511.781
22263,False,16/7/2022 15:00,256.982,18370.515
22264,False,16/7/2022 16:00,258.661,18328.922
22265,False,16/7/2022 17:00,273.42,18264.054
22266,False,16/7/2022 18:00,302.447,18534.595
22267,False,16/7/2022 19:00,345.437,19759.739
22268,False,16/7/2022 20:00,355.326,20978.564
22269,False,16/7/2022 21:00,353.56,21355.617
22270,False,16/7/2022 22:00,339.708,21140.737
22271,False,16/7/2022 23:00,315.215,20452.628
